"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP11C",316.981486952028,0.830597057127097,0.238215561607769,3.48674558253548,0.00048893624683605,0.00502667686378314
"XPOT",1251.40926732663,-0.759038325507513,0.217770844146916,-3.48549103752126,0.000491234678925792,0.00504717762120596
"SPTLC3",299.490923046029,-0.842442568193298,0.241887635153805,-3.48278475523408,0.000496227168651897,0.00509473618204865
"LNCSRLR",33.7837637738133,-1.92840630891628,0.553718171824704,-3.48264949037427,0.000496477939467564,0.00509473618204865
"NTN1",13.5606911187992,3.88170503599444,1.1148456129146,3.48183191558364,0.000497996178582184,0.00510715561498352
"FBLN2",845.759869269141,0.762194421385179,0.21894847163366,3.4811589032714,0.000499249211990658,0.00511421969113072
"RPL41",2685.16011717689,-0.654030548557377,0.18787876869152,-3.48113069460891,0.000499301795811412,0.00511421969113072
"CHMP1B",818.692460018164,-0.724929181370311,0.20842957566202,-3.47805333800527,0.000505069412783948,0.00517010251370136
"FAM214A",139.610194521961,1.08807927175311,0.313023865280048,3.47602656679116,0.000508901870892212,0.00520611950956542
"RGS4",17.5245799738126,2.95816298900725,0.85107662896224,3.47578923958267,0.000509352405949276,0.00520751599744565
"DSP",290.274370880244,0.838032892467702,0.241184423366738,3.47465595318903,0.000511508935406221,0.0052263417596065
"C1QTNF6",175.564921055656,-1.00216757153954,0.288728979602274,-3.47096288332413,0.000518595676863347,0.00529548775210892
"ULK1",208.33812542483,-0.965438876621707,0.278255358131406,-3.46961468452938,0.000521205499115028,0.00531886202573816
"LMF1",157.078473115116,-1.02554193573831,0.295991450330562,-3.46476877826365,0.000530687541539491,0.00541229489627883
"PTPN14",826.952669302183,-0.824502537607001,0.237981874888868,-3.46456022330283,0.000531099209252598,0.00541316422067353
"SH3BP2",324.742164469846,-0.856402101694347,0.247276605256113,-3.46333653686058,0.000533520651661356,0.00543450427917707
"KDM5B",966.417046765734,-0.697971246978382,0.201589587077966,-3.4623377977774,0.000535504586266142,0.00544980499656701
"TANC1",330.115351790355,-0.828116080043083,0.239184393650249,-3.46224963679698,0.000535680042477491,0.00544980499656701
"SULF1",2078.26818730015,-0.672941852112955,0.194411229527053,-3.46143509173843,0.000537303669290714,0.00546297164184421
"AKR1B15",13.9910955640464,3.91404862219684,1.13081503639496,3.46126333328112,0.000537646619037722,0.0054631089972442
"LINC00346",50.6948901623341,1.60641244345859,0.464350317539005,3.45948389132663,0.000541211648835569,0.00549596618042881
"FLRT2",343.162991627082,-0.856345784454033,0.247689020474008,-3.45734252901168,0.000545530965786732,0.00553643819194699
"AC137834.2",76.0219417753345,-1.3008505821144,0.376324501085963,-3.45672572038368,0.000546781067803966,0.00554573116048512
"XBP1",706.702332854251,-0.760948475976842,0.220166462887395,-3.45624154558922,0.000547764226421501,0.00555230694788982
"DACT1",411.005438031088,-1.08348467988961,0.313525026152506,-3.45581561123154,0.00054863048416201,0.00555370898115246
"JAK3",116.918230917574,-1.16370100547288,0.336742854959832,-3.45575559609629,0.000548752644404189,0.00555370898115246
"AL596202.1",52.433739391599,-1.54539751486612,0.447205085137462,-3.45567965621656,0.000548907255629795,0.00555370898115246
"ANKRD1",13.1494200639321,4.440308825028,1.28601920573601,3.45275467522022,0.000554893400992671,0.00561085199308625
"CAVIN1",2384.62818201425,0.620741446355195,0.179878905022441,3.45088517343239,0.000558751239647297,0.00564641792021397
"GNPTG",440.448193859726,0.748033158815217,0.216811306309839,3.45015751967392,0.000560259543035288,0.00565821193797453
"PPM1L",65.6628764494852,1.4064718537809,0.407837427090901,3.44860907890001,0.000563481828613654,0.00568729103098005
"P4HB",7267.67818534081,-0.619626137743961,0.179684533265638,-3.4484110929455,0.000563895077122834,0.00568800003888562
"RAP1B",706.410152214795,0.688006689978858,0.199539580209376,3.44797102037067,0.000564814634910314,0.00569381221320227
"PROCR",218.901364737814,0.970386224701452,0.281678602854222,3.44501220493365,0.00057103360725038,0.00575300747814888
"DANCR",137.919088171367,-1.1355860999243,0.330052662036834,-3.44062093884148,0.00058038099820142,0.00584362968620167
"SLC25A28",189.008906355951,0.987674909452751,0.287123545803803,3.43989520848161,0.000581939460484501,0.00585356513744884
"LTBP1",4715.74170339852,-0.625946002748053,0.181969893964403,-3.43983276085494,0.000582073744898579,0.00585356513744884
"MESP1",16.3079806648905,-2.87532449125929,0.836354092596714,-3.43792720895521,0.000586185251235657,0.00589133940681267
"ECM2",571.971119381293,0.802610922464647,0.233518386784395,3.4370352310017,0.000588119099338536,0.00590719504805024
"AC096536.3",63.9152676349822,1.44290667084082,0.41983680250019,3.4368275059454,0.000588570308358287,0.005908148561444
"AC103858.1",38.6992095494522,-1.76699339460915,0.51424873638747,-3.43606754782139,0.000590223795433406,0.0059211622502554
"SLC48A1",63.5742373873796,1.51427928262182,0.440930959020975,3.43427752495327,0.000594135560071043,0.00595680168842691
"PLEKHG4",198.109720161463,0.994216423220146,0.289800880774076,3.43068806611123,0.000602052478908625,0.00603252946087113
"EIF3A",1442.922480685,-0.63901729733254,0.186287352038381,-3.43027742001981,0.000602964433162745,0.0060380188376436
"SERPINF1",3876.30071790554,0.584869375568564,0.170524420501785,3.42982766836286,0.000603964707267426,0.00604438548015433
"LCNL1",36.7608461805066,1.96398684748168,0.573500651914394,3.4245590496292,0.000615798005280965,0.00615909428321727
"HERPUD1",434.033889511808,-0.798588860930671,0.233308085734992,-3.42289406050747,0.000619582195778335,0.00619320768691508
"CAPN6",319.552939239942,-4.40740507006882,1.28773983545096,-3.42258967901337,0.000620276329652136,0.00619641106904902
"KLF5",54.612271025645,-1.53949542531451,0.450076668370147,-3.42051817724623,0.000625019586672213,0.00623807130717296
"RUNX1",831.245845679571,-0.875085539145052,0.255840040330131,-3.42044012350787,0.000625198969578572,0.00623807130717296
"PLA2R1",301.347023270695,0.813479601889355,0.237865148084824,3.41991926282224,0.000626397237133571,0.00624626902187974
"CHD9",1217.16022363187,-0.637550864205413,0.186474524731685,-3.41897031309115,0.000628585840364859,0.00626432631656878
"ARL10",240.806133603966,-1.07288708958515,0.313898384418841,-3.4179439679867,0.000630960950558664,0.00628278699623402
"AFDN",273.74336394523,-0.896191608569504,0.262218302610667,-3.41773095030723,0.000631454949148428,0.00628278699623402
"LSS",523.665847681322,0.71723141425512,0.209859193438115,3.41767926629635,0.000631574861166382,0.00628278699623402
"USP33",370.807271450384,0.789244733421617,0.231332052203874,3.41173964395583,0.000645497341407452,0.00641743549913655
"PKD2",562.574003524126,0.707441655127792,0.207377184311308,3.41137650931649,0.000646357720762442,0.00642213905536464
"SNHG15",167.42231298878,-0.969893188675807,0.284345669244573,-3.41096522149447,0.000647333478105013,0.00642798267509906
"SRF",346.4424214772,0.797656729107742,0.234383844220343,3.40320695635433,0.000665998130094307,0.00660936384880544
"CBR3",47.1426514359957,1.63708799259229,0.481176643866998,3.40225988409529,0.000668310532696457,0.00662834543283813
"SNHG8",326.759423267626,-0.813839508430897,0.239223008885585,-3.40201183917111,0.000668917399673354,0.00663039882772459
"BCAT1",1937.89946487437,-0.736573953248101,0.216621507876244,-3.40028079607361,0.000673166856979791,0.00666853404378487
"HLF",12.586342146585,4.40493313148939,1.29604351813143,3.39875403091419,0.000676935657745673,0.00670186508202776
"SOCS1",23.9658878493966,2.32284225275062,0.683615103985716,3.39788023875955,0.000679101418844574,0.00671929524385416
"NACA",3499.25898346292,-0.660467347030537,0.194457982700635,-3.39645273419973,0.000682653460703607,0.00675041284367794
"SNORA47",39.4926659711339,2.07397368173555,0.61068141529595,3.39616308894951,0.000683376285704533,0.00675353334078562
"SOD3",26.6240671368245,2.29035247168491,0.674481011198061,3.39572565225613,0.000684469280712283,0.00676030618347337
"LPCAT1",293.832555726243,-0.867438463429187,0.255491090982603,-3.39518086557568,0.00068583277627211,0.00676974102911929
"CANX",4533.08138361667,-0.576808773801798,0.169932563623836,-3.3943392690681,0.000687944092785353,0.00678654187427692
"ITGA7",131.628524940237,1.095846932686,0.322979119564962,3.39293429916478,0.000691482212250612,0.00681738972993573
"AC067930.6",802.65688623708,-0.692653061126147,0.204220075923456,-3.39169916568712,0.000694606596523286,0.00684405354046194
"TSPAN18",198.735518084104,-1.15450535218645,0.340407488876717,-3.39153922845853,0.000695012130624007,0.00684405354046194
"NR4A3",22.6895563506261,-2.29699637259424,0.677619184472644,-3.38980422223712,0.00069942554607144,0.00688342660563958
"GDF10",10.5636417739974,-4.60032578721801,1.35752346999049,-3.38876335394056,0.000702085735587804,0.00690550875044635
"PLEKHO1",216.086203631466,0.885319512183485,0.26133690500851,3.38765591547301,0.00070492638263327,0.00692768100639662
"PPP1R15A",223.219515055389,0.888376703448686,0.262246858703083,3.38755898866461,0.000705175513405144,0.00692768100639662
"SLC22A17",583.420921539323,-0.729592394607901,0.215386205939344,-3.38736824591899,0.000705666018026954,0.00692839524981704
"ZBTB47",568.224412769194,0.759920289616671,0.224436958219863,3.38589640335545,0.000709461611117236,0.00696153958411664
"LINC00205",424.980721999451,-0.74116726689243,0.2189352583753,-3.38532620278967,0.000710937137816143,0.00697189270041697
"BAALC",161.36137439049,0.965803417632052,0.285350497585708,3.38462145958573,0.000712764764866459,0.00698568445377098
"ZNF397",152.297252819242,0.986957405560991,0.291694393719918,3.38353230919021,0.000715597872468768,0.00700930863505587
"PLCL1",22.9506806686918,2.37227507420168,0.70124047487389,3.38296940807404,0.000717066193473575,0.00701954467908636
"CD164",1760.55507148496,0.609163311429518,0.180202442557685,3.38043870428957,0.000723702151114762,0.00708032611913634
"ACACA",415.086681837728,-0.804643809676239,0.238387946433035,-3.37535442423163,0.000737206826865986,0.00720797385556914
"AZIN1",892.248569492568,-0.676575805155939,0.200454984361963,-3.37520070807638,0.000737618744069278,0.00720797385556914
"LGR4",203.670247631451,-0.886171185203131,0.26282080204479,-3.37176957953317,0.000746869055682443,0.00729406922872906
"SCGB1D2",13.8931771989127,5.584478009552,1.65667293163203,3.3708995317806,0.000749231764416159,0.00731283716851864
"SHANK1",21.7352574088492,-2.5940006584682,0.769570020395748,-3.37071428163775,0.00074973572667161,0.00731345150317371
"HAS1",1592.95806866245,-0.657638061307111,0.195131234490555,-3.37023471933676,0.000751041810717382,0.00732188497773448
"LGR6",32.3194479518777,-2.1405112189274,0.635190622811812,-3.3698721959275,0.000752030542287063,0.00732721649985098
"ARRDC4",277.138506851246,-0.969722523540325,0.28783058464095,-3.36907394587684,0.000754211919506848,0.00734415517391783
"FLCN",171.642104732582,0.966899246325697,0.287141894702852,3.36732209462604,0.000759019814628768,0.00738663473356154
"PTGIR",14.3105513553042,3.54754854438401,1.05443816338798,3.36439695333628,0.000767111242590199,0.00746100043159723
"NRXN2",153.307864831323,1.0063684312666,0.299259480603981,3.36286232013601,0.000771388252588296,0.00749820128527064
"SLC2A13",395.913402374687,-0.80826098367598,0.240374997305219,-3.36250022979587,0.000772400618182012,0.00750364349813257
"A2M-AS1",25.4410168446515,-2.15342887949248,0.640475135340756,-3.36223650329028,0.000773138745289774,0.00750641675242407
"CLEC18A",15.8355225384646,-2.84898804367942,0.848133521086409,-3.3591268035604,0.000781891807954451,0.00758695836823211
"ORC3",136.599595858166,1.04820040489844,0.312362875274983,3.3557137799288,0.000791604485525945,0.00767671180320278
"EGFR",367.453909022466,0.90276423421106,0.269076176960705,3.35505076818041,0.000793504205404209,0.00769063719358153
"ANGPTL6",87.4189359488173,1.26989725274747,0.378595845728541,3.35422923171218,0.000795864013970626,0.00770900288766057
"PGM1",1445.07380548218,-0.645992621856616,0.192686537014192,-3.35255712135735,0.000800687171177729,0.00775119402197331
"AC241644.3",124.354868673674,-1.26798970479626,0.378277367809937,-3.35201048938606,0.000802269790355351,0.00776121220846584
"CLVS1",108.469301005568,1.11692635165589,0.333239151397525,3.35172607111671,0.000803094391172183,0.00776121220846584
"JMY",251.163299111685,-0.824474589028756,0.245985877334751,-3.35171513894175,0.000803126102015762,0.00776121220846584
"ABI3",10.2679646623314,-5.52918970955005,1.65160598008374,-3.34776561493784,0.000814658788874836,0.00786807611876028
"MAPRE3",85.2959779439201,-1.27753522656306,0.3816338109908,-3.3475420410113,0.000815316202244707,0.00786984201503141
"ASTN2",80.4934938547361,1.30233118936338,0.38965029274308,3.3423077400896,0.000830848903993403,0.00801510609361408
"FBL",298.964679594036,-0.805742613567083,0.241221372144336,-3.34026212687723,0.000836993486491935,0.00806968778284637
"EEF1AKMT3",104.822844291818,-1.14793684592451,0.343723389688966,-3.33971117578957,0.000838655615632539,0.00808101456945636
"PLXND1",1143.18386409512,0.768328864824307,0.230194871514322,3.33773232987296,0.000844650748281796,0.00813405537674624
"LIAS",213.854085295723,-0.863149172059524,0.259124249964198,-3.33102429501979,0.000865270502751158,0.00832778917418598
"ATOH8",74.0131138607897,1.45242300487055,0.436075630971745,3.33066766797766,0.000866379694682476,0.00833362788684426
"TBC1D8B",179.114334012672,-1.03294731697419,0.310301668858722,-3.32884873218158,0.000872057541526229,0.00838337983253882
"TSPAN4",476.570770314899,0.787593443201176,0.236660310250908,3.32794900152952,0.000874878805273498,0.0084056287530999
"ABCA2",619.388617439136,-0.712850874406731,0.21422809879802,-3.32753209502561,0.000876188955919293,0.00841334189693668
"C3orf38",136.09750722897,1.03365525443368,0.310678036576782,3.32709471780835,0.000877565391844612,0.00842168222972176
"MIR137HG",30.0346287759459,1.99619141543162,0.600171166772994,3.32603684739599,0.000880902825967448,0.00844882103124245
"AC135050.7",593.029979928925,-0.72147004277674,0.217150714546827,-3.32243918369037,0.000892341211128348,0.00855358052262509
"IDO1",12.5918458245898,5.42815829411747,1.63420649663659,3.32158653468171,0.000895072223075611,0.00857480223874226
"ADAM33",24.365714223182,2.34637232237474,0.706448101261674,3.32136545937947,0.000895781585040419,0.00857664320134253
"OR7A5",12.5178763681709,3.77021269108581,1.13538349167304,3.32065132066544,0.000898076596227393,0.00859365504630056
"ITM2C",667.378201316513,-0.710567236500872,0.214178459978774,-3.31764098299751,0.000907810883024701,0.00868179231441673
"VEZF1",320.651493359927,0.773276403479225,0.233166082305558,3.31641890549873,0.00091179044995393,0.00871090734577181
"RPL38",2062.20507883386,-0.650007557730331,0.19599891002688,-3.31638353315937,0.000911905876636306,0.00871090734577181
"AC097534.2",82.0965745136142,1.29038992395239,0.389378865145855,3.31397011871467,0.000919813364837883,0.0087807061258409
"ZMYND8",326.093654201345,0.859432364882037,0.259347087650757,3.31383079203638,0.000920271799234848,0.0087807061258409
"TARBP1",227.7805301919,-0.896576852818322,0.270577410367507,-3.31356875505817,0.000921134567810335,0.0087838841506606
"BTG3",125.162348987282,-1.07200241864581,0.323623414699897,-3.31249955952632,0.000924662716433982,0.00881246081989927
"BCL2L11",61.7619998154696,1.42555667248917,0.430632117095156,3.31038168287426,0.000931688314197671,0.00887431781409534
"TK2",452.724920308501,0.706812877602715,0.213556064443044,3.30972983345656,0.000933860617085235,0.00888990276298763
"PEAR1",36.0817451255618,1.8890661864935,0.570899947873534,3.30892688557745,0.000936542909005761,0.0089086683177282
